"FullName","Name","Parent","Depth","LastWrite","ChildDirs","ChildFiles"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\blade2hand\dirt","dirt","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\blade2hand","10","18/10/2025 3:37:05","0","8"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\blade2hand\grass","grass","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\blade2hand","10","18/10/2025 3:37:05","0","8"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\blade2hand\snow","snow","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\blade2hand","10","18/10/2025 3:37:05","0","8"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\blade2hand\stone","stone","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\blade2hand","10","18/10/2025 3:37:05","0","8"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldheavy","shieldheavy","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear","9","18/10/2025 3:37:06","4","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldheavy\dirt","dirt","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldheavy","10","18/10/2025 3:37:05","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldheavy\grass","grass","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldheavy","10","18/10/2025 3:37:05","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldheavy\snow","snow","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldheavy","10","18/10/2025 3:37:06","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldheavy\stone","stone","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldheavy","10","18/10/2025 3:37:06","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldlight","shieldlight","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear","9","18/10/2025 3:37:06","4","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldlight\dirt","dirt","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldlight","10","18/10/2025 3:37:06","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldlight\grass","grass","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldlight","10","18/10/2025 3:37:06","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldlight\snow","snow","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldlight","10","18/10/2025 3:37:06","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldlight\stone","stone","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\phy\gear\shieldlight","10","18/10/2025 3:37:06","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is","shout_is","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx","7","18/10/2025 3:37:06","6","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is\ethereal","ethereal","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is","8","18/10/2025 3:37:06","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is\firebreath","firebreath","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is","8","18/10/2025 3:37:06","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is\frostbreath","frostbreath","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is","8","18/10/2025 3:37:06","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is\slowtime","slowtime","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is","8","18/10/2025 3:37:06","0","2"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is\unrelentingforce","unrelentingforce","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is","8","18/10/2025 3:37:06","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is\whirlwind","whirlwind","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\shout_is","8","18/10/2025 3:37:06","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\ui","ui","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx","7","18/10/2025 3:37:06","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\ui\spellbook","spellbook","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\ui","8","18/10/2025 3:37:06","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is","wpn_is","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx","7","18/10/2025 3:37:12","17","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand","axe1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is","8","18/10/2025 3:37:07","4","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\equip","equip","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand","9","18/10/2025 3:37:06","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts","impacts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand","9","18/10/2025 3:37:07","6","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts\armor","armor","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts","10","18/10/2025 3:37:06","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts\draugr","draugr","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts","10","18/10/2025 3:37:06","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts\flesh","flesh","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts","10","18/10/2025 3:37:06","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts\ice","ice","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts","10","18/10/2025 3:37:06","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts\other","other","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts\wood","wood","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\impacts","10","18/10/2025 3:37:07","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry","parry","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand","9","18/10/2025 3:37:07","6","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry\axe1hand","axe1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry\axe2hand","axe2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry\blade1hand","blade1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry\blade2hand","blade2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry\blunt1hand","blunt1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry\blunt2hand","blunt2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand\swing","swing","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe1hand","9","18/10/2025 3:37:07","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand","axe2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is","8","18/10/2025 3:37:07","4","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand_bound","axe2hand_bound","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is","8","18/10/2025 3:37:07","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand_bound\swing","swing","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand_bound","9","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\equip","equip","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand","9","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\impacts","impacts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand","9","18/10/2025 3:37:07","3","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\impacts\draugr","draugr","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\impacts","10","18/10/2025 3:37:07","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\impacts\flesh","flesh","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\impacts","10","18/10/2025 3:37:07","0","10"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\impacts\other","other","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\impacts","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry","parry","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand","9","18/10/2025 3:37:07","6","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry\axe1hand","axe1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry\axe2hand","axe2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry\blade1hand","blade1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry\blade2hand","blade2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry\blunt1hand","blunt1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry\blunt2hand","blunt2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand\swing","swing","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\axe2hand","9","18/10/2025 3:37:07","0","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand","blade1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is","8","18/10/2025 3:37:07","4","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand_bound","blade1hand_bound","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is","8","18/10/2025 3:37:07","1","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand_bound\swing","swing","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand_bound","9","18/10/2025 3:37:07","0","5"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand_forsworn","blade1hand_forsworn","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is","8","18/10/2025 3:37:07","2","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand_forsworn\equip","equip","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand_forsworn","9","18/10/2025 3:37:07","0","7"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand_forsworn\swing","swing","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand_forsworn","9","18/10/2025 3:37:07","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\equip","equip","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand","9","18/10/2025 3:37:07","0","7"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts","impacts","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand","9","18/10/2025 3:37:07","7","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts\dirt","dirt","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts\draugr","draugr","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts","10","18/10/2025 3:37:07","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts\flesh","flesh","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts","10","18/10/2025 3:37:07","0","12"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts\ice","ice","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts\metal","metal","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts\other","other","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts\wood","wood","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\impacts","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry","parry","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand","9","18/10/2025 3:37:07","6","4"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry\axe1hand","axe1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry\axe2hand","axe2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry\blade1hand","blade1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry\blade2hand","blade2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry\blunt1hand","blunt1hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry\blunt2hand","blunt2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\parry","10","18/10/2025 3:37:07","0","3"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand\swing","swing","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade1hand","9","18/10/2025 3:37:07","0","6"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade2hand","blade2hand","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is","8","18/10/2025 3:37:08","4","0"
"G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade2hand\equip","equip","G:\Skyrim Mods\03-Backups\Skyrim-MO2-Portable\mods\05.02-Audio-Ambience-ISC\sound\fx\wpn_is\blade2hand","9","18/10/2025 3:37:07","0","4"
