"FullName","Kind","SizeBytes","LastWrite"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\high\Skyrim.ini","Archivo","787","2022-02-23 23:18:34"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\high\SkyrimPrefs.ini","Archivo","1690","2022-02-23 23:21:00"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\low","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\low\Skyrim.ini","Archivo","781","2022-02-23 23:11:42"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\low\SkyrimPrefs.ini","Archivo","1675","2022-02-23 23:14:54"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\medium","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\medium\Skyrim.ini","Archivo","786","2022-02-23 23:15:42"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\medium\SkyrimPrefs.ini","Archivo","1675","2022-02-23 23:21:26"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\poor","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\poor\Skyrim.ini","Archivo","780","2022-02-23 23:10:56"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\poor\SkyrimPrefs.ini","Archivo","1653","2022-02-23 23:09:42"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\ultra","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\ultra\Skyrim.ini","Archivo","785","2022-02-23 23:22:14"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\BethINI-Presets\ultra\SkyrimPrefs.ini","Archivo","1694","2022-02-23 23:24:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Default","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Default\Skyrim_default.ini","Archivo","1056","2015-07-18 15:21:12"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Default\SkyrimPrefs.ini","Archivo","2940","2015-07-18 15:20:58"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Skyrim.ini","Archivo","43751","2016-07-10 14:31:52"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\SkyrimPrefs.ini","Archivo","2970","2019-01-29 21:15:12"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\high","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\high\Skyrim.ini","Archivo","738","2016-06-30 10:27:24"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\high\SkyrimPrefs.ini","Archivo","1688","2016-06-24 10:53:20"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\low","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\low\Skyrim.ini","Archivo","738","2016-06-30 10:27:40"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\low\SkyrimPrefs.ini","Archivo","1672","2016-06-24 10:53:20"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\medium","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\medium\Skyrim.ini","Archivo","738","2016-06-30 10:27:52"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\medium\SkyrimPrefs.ini","Archivo","1682","2016-06-24 10:53:20"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\ultra","Directorio","-","2022-04-30 18:39:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\ultra\Skyrim.ini","Archivo","738","2016-06-30 10:26:50"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Presets\Skyrim\Vanilla-Presets\ultra\SkyrimPrefs.ini","Archivo","1693","2019-01-28 19:03:58"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\BethINI.ahk","Archivo","332873","2022-02-21 22:45:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Icon.ico","Archivo","3262","2022-04-30 18:32:04"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\arrayToString.ahk","Archivo","605","2016-02-15 05:24:46"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\Backup.ahk","Archivo","1288","2022-02-20 16:26:32"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\BackupINI.ahk","Archivo","2217","2016-05-01 02:45:52"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\checkForMod.ahk","Archivo","1407","2019-03-24 09:37:32"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\checkForPlugin.ahk","Archivo","366","2016-08-23 13:22:30"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\checkForUpdate.ahk","Archivo","1895","2022-04-30 18:21:08"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\DO NOT RUN ANY OF THESE","Archivo","0","2016-02-15 08:30:50"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\escapeSpecialChars.ahk","Archivo","463","2016-02-15 05:25:26"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\Examples.txt","Archivo","6346","2020-03-01 15:18:22"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\FixINI.ahk","Archivo","115838","2022-02-20 17:16:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\GeneralFunctions.ahk","Archivo","19003","2020-03-03 21:17:30"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\GetGameSettings.ahk","Archivo","38620","2022-02-21 22:18:58"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\getNextValue.ahk","Archivo","2268","2016-02-15 05:29:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\getVideoCard.ahk","Archivo","1068","2019-02-24 17:17:14"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\IntegrateINI.ahk","Archivo","1157","2016-04-29 11:22:24"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\modSuggestedINITweaks.ahk","Archivo","3343","2020-07-03 21:57:04"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\refreshGUI.ahk","Archivo","60941","2022-02-20 17:43:04"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\Restore.ahk","Archivo","2258","2016-05-01 02:27:22"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\RIni.ahk","Archivo","67462","2016-06-12 13:15:44"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\setPreset.ahk","Archivo","1621","2019-02-24 16:15:26"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\SortINI.ahk","Archivo","1858","2020-06-06 08:55:00"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\Spin.ahk","Archivo","6722","2020-03-22 20:56:26"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\stringToArray.ahk","Archivo","1302","2016-02-15 05:26:06"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Lib\Summary.ahk","Archivo","10875","2020-03-14 08:57:58"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\high","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\high\Fallout.ini","Archivo","367","2022-02-27 00:12:08"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\high\FalloutPrefs.ini","Archivo","997","2022-02-24 00:01:46"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\low","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\low\Fallout.ini","Archivo","364","2022-02-27 00:12:24"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\low\FalloutPrefs.ini","Archivo","969","2022-02-24 00:04:02"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\medium","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\medium\Fallout.ini","Archivo","367","2022-02-27 00:12:18"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\medium\FalloutPrefs.ini","Archivo","971","2022-02-24 00:02:50"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\poor","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\poor\Fallout.ini","Archivo","360","2022-02-27 00:12:32"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\poor\FalloutPrefs.ini","Archivo","960","2022-02-24 00:05:38"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\ultra","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\ultra\Fallout.ini","Archivo","369","2022-02-27 00:11:58"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\BethINI-Presets\ultra\FalloutPrefs.ini","Archivo","1002","2022-02-26 23:54:22"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Default","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Default\FalloutPrefs.ini","Archivo","2515","2016-06-24 10:53:20"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Fallout.INI","Archivo","28894","2017-01-14 10:49:34"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\FalloutPrefs.INI","Archivo","2515","2019-01-29 21:10:44"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\high","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\high\Fallout.ini","Archivo","366","2022-02-27 00:11:34"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\high\FalloutPrefs.ini","Archivo","995","2016-06-24 11:00:40"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\low","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\low\Fallout.ini","Archivo","366","2022-02-27 00:11:30"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\low\FalloutPrefs.ini","Archivo","966","2016-06-24 11:00:50"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\medium","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\medium\Fallout.ini","Archivo","366","2022-02-27 00:11:28"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\medium\FalloutPrefs.ini","Archivo","975","2016-06-24 11:01:00"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\ultra","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\ultra\Fallout.ini","Archivo","366","2022-02-27 00:11:24"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 3\Vanilla-Presets\ultra\FalloutPrefs.ini","Archivo","1001","2016-06-24 11:01:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\high","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\high\Fallout4.ini","Archivo","512","2022-04-30 18:05:20"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\high\Fallout4Prefs.ini","Archivo","1248","2022-04-30 18:14:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\low","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\low\Fallout4.ini","Archivo","511","2022-02-26 10:07:56"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\low\Fallout4Prefs.ini","Archivo","1237","2022-04-30 18:14:02"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\medium","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\medium\Fallout4.ini","Archivo","512","2022-04-30 09:26:00"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\medium\Fallout4Prefs.ini","Archivo","1240","2022-04-30 18:14:06"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\poor","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\poor\Fallout4.ini","Archivo","508","2022-04-30 18:07:22"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\poor\Fallout4Prefs.ini","Archivo","1223","2022-04-30 18:14:00"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\ultra","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\ultra\Fallout4.ini","Archivo","514","2022-04-30 18:05:24"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\BethINI-Presets\ultra\Fallout4Prefs.ini","Archivo","1251","2022-04-30 18:14:14"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Fallout4.ini","Archivo","71336","2019-02-25 23:14:56"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Fallout4Prefs.ini","Archivo","4667","2019-02-25 23:16:04"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\high","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\high\Fallout4.ini","Archivo","514","2022-02-26 10:04:52"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\high\Fallout4Prefs.ini","Archivo","1259","2022-02-26 10:42:20"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\low","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\low\Fallout4.ini","Archivo","514","2022-02-26 10:05:02"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\low\Fallout4Prefs.ini","Archivo","1252","2022-02-26 10:42:26"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\medium","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\medium\Fallout4.ini","Archivo","514","2022-02-26 10:04:56"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\medium\Fallout4Prefs.ini","Archivo","1254","2022-02-26 10:42:22"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\ultra","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\ultra\Fallout4.ini","Archivo","514","2022-02-26 10:04:50"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout 4\Vanilla-Presets\ultra\Fallout4Prefs.ini","Archivo","1267","2022-02-26 10:42:16"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\high","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\high\Fallout.ini","Archivo","367","2022-02-27 00:13:40"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\high\FalloutPrefs.ini","Archivo","1017","2022-02-23 23:52:58"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\low","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\low\Fallout.ini","Archivo","364","2022-02-27 00:13:32"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\low\FalloutPrefs.ini","Archivo","989","2022-02-23 23:47:06"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\medium","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\medium\Fallout.ini","Archivo","367","2022-02-27 00:13:52"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\medium\FalloutPrefs.ini","Archivo","991","2022-02-23 23:50:16"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\poor","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\poor\Fallout.ini","Archivo","359","2022-02-27 00:13:58"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\poor\FalloutPrefs.ini","Archivo","980","2022-02-23 23:44:30"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\ultra","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\ultra\Fallout.ini","Archivo","369","2022-02-27 00:14:04"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\BethINI-Presets\ultra\FalloutPrefs.ini","Archivo","1022","2022-02-27 00:06:56"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Default","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Default\Fallout_default.ini","Archivo","3675","2016-06-24 10:53:20"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Default\FalloutPrefs.ini","Archivo","2593","2016-06-24 10:53:20"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Fallout.INI","Archivo","29315","2016-07-10 14:31:42"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\FalloutPrefs.INI","Archivo","2594","2019-01-29 21:12:56"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\high","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\high\Fallout.ini","Archivo","366","2022-02-27 00:12:48"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\high\FalloutPrefs.ini","Archivo","1015","2016-06-24 10:59:06"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\low","Directorio","-","2022-04-30 18:40:10"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\low\Fallout.ini","Archivo","366","2022-02-27 00:12:54"
"G:\Skyrim Mods\00-Tools\BethINI\BethINI Standalone\Source\Presets\Fallout New Vegas\Vanilla-Presets\low\FalloutPrefs.ini","Archivo","988","2016-06-24 10:59:20"
